repo,commit,commit_msg,file,left_diff,right_diff,merged_diff
-          sed -i~ ""s/it('\[${DEVTOOLS_SKIP}\]/it.skip('/"" tests/devtools.test.tsx
-        env:
-          DEVTOOLS_SKIP: ${{ matrix.devtools-skip }}"
pmndrs_zustand,a379a958b620a9b6dc81ac253eab98e06138a22f,Merge branch 'main' into v5,.github/workflows/test-old-typescript.yml,"-          - 4.4.4
-          - 4.3.5
-          - 4.2.3
-          - 4.1.5
-          sed -i~ 's/\/\/ @ts-expect-error.*\[LATEST-TS-ONLY\]//' tests/*.tsx
-          sed -i~ 's/""target"":/""skipLibCheck"":true,""target"":/' tsconfig.json
-          sed -i~ 's/""exactOptionalPropertyTypes"": true,//' tsconfig.json
-      - name: Patch testing setup for Old TS
-        if: ${{ matrix.typescript == '4.4.4' || matrix.typescript == '4.3.5' || matrix.typescript == '4.2.3' || matrix.typescript == '4.1.5' }}
-        run: |
-          pnpm add -D vitest@0.33.0 @vitest/coverage-v8@0.33.0 @vitest/ui@0.33.0","-          - 5.4.4
+          - 5.4.5","-          - 5.4.4
+          - 5.4.5
-          - 4.4.4
-          - 4.3.5
-          - 4.2.3
-          - 4.1.5
-          sed -i~ 's/\/\/ @ts-expect-error.*\[LATEST-TS-ONLY\]//' tests/*.tsx
-          sed -i~ 's/""target"":/""skipLibCheck"":true,""target"":/' tsconfig.json
-          sed -i~ 's/""exactOptionalPropertyTypes"": true,//' tsconfig.json
-      - name: Patch testing setup for Old TS
-        if: ${{ matrix.typescript == '4.4.4' || matrix.typescript == '4.3.5' || matrix.typescript == '4.2.3' || matrix.typescript == '4.1.5' }}
-        run: |
-          pnpm add -D vitest@0.33.0 @vitest/coverage-v8@0.33.0 @vitest/ui@0.33.0"
pmndrs_zustand,a379a958b620a9b6dc81ac253eab98e06138a22f,Merge branch 'main' into v5,docs/integrations/third-party-libraries.md,,"+- [treeshakable](https://github.com/react18-tools/treeshakable) — A wrapper for library creators to avoid redundant store creation.
+- [zustand-computed-state](https://github.com/yasintz/zustand-computed-state) — Simple middleware to add computed states.","+- [treeshakable](https://github.com/react18-tools/treeshakable) — A wrapper for library creators to avoid redundant store creation.
+- [zustand-computed-state](https://github.com/yasintz/zustand-computed-state) — Simple middleware to add computed states."
pmndrs_zustand,a379a958b620a9b6dc81ac253eab98e06138a22f,Merge branch 'main' into v5,examples/demo/.eslintrc.cjs,,"+  root: true,
-  extends: [
-    'eslint:recommended',
-    'plugin:react/recommended',
-    'plugin:react/jsx-runtime',
-    'plugin:react-hooks/recommended',
-  ],
+  extends: ['eslint:recommended', 'plugin:react/recommended', 'plugin:react/jsx-runtime', 'plugin:react-hooks/recommended'],
-    'react-refresh/only-export-components': [
-      'warn',
-      { allowConstantExport: true },
-    ],
+    'react-refresh/only-export-components': ['warn', { allowConstantExport: true }],
+    'react/prop-types': 0,
+    'import/extensions': ['off'],
+    'react/no-unknown-property': ['off'],","+  root: true,
-  extends: [
-    'eslint:recommended',
-    'plugin:react/recommended',
-    'plugin:react/jsx-runtime',
-    'plugin:react-hooks/recommended',
-  ],
+  extends: ['eslint:recommended', 'plugin:react/recommended', 'plugin:react/jsx-runtime', 'plugin:react-hooks/recommended'],
-    'react-refresh/only-export-components': [
-      'warn',
-      { allowConstantExport: true },
-    ],
+    'react-refresh/only-export-components': ['warn', { allowConstantExport: true }],
+    'react/prop-types': 0,
+    'import/extensions': ['off'],
+    'react/no-unknown-property': ['off'],"
pmndrs_zustand,a379a958b620a9b6dc81ac253eab98e06138a22f,Merge branch 'main' into v5,examples/demo/.prettierrc,,"-    ""semi"": false,
-    ""trailingComma"": ""all"",
-    ""singleQuote"": true,
-    ""tabWidth"": 2,
-    ""printWidth"": 140,
-    ""jsxBracketSameLine"": true
-  }
+  ""semi"": false,
+  ""trailingComma"": ""all"",
+  ""singleQuote"": true,
+  ""tabWidth"": 2,
+  ""printWidth"": 140,
+  ""jsxBracketSameLine"": true
+}","-    ""semi"": false,
-    ""trailingComma"": ""all"",
-    ""singleQuote"": true,
-    ""tabWidth"": 2,
-    ""printWidth"": 140,
-    ""jsxBracketSameLine"": true
-  }
+  ""semi"": false,
+  ""trailingComma"": ""all"",
+  ""singleQuote"": true,
+  ""tabWidth"": 2,
+  ""printWidth"": 140,
+  ""jsxBracketSameLine"": true
+}"
pmndrs_zustand,a379a958b620a9b6dc81ac253eab98e06138a22f,Merge branch 'main' into v5,examples/demo/src/components/CodePreview.jsx,,"-            <div {...getLineProps({ line, key: i })}>
+            <div {...getLineProps({ line })} key={i}>
-                <span {...getTokenProps({ token, key })} />
+                <span {...getTokenProps({ token })} key={key} />","-            <div {...getLineProps({ line, key: i })}>
+            <div {...getLineProps({ line })} key={i}>
-                <span {...getTokenProps({ token, key })} />
+                <span {...getTokenProps({ token })} key={key} />"
pmndrs_zustand,a379a958b620a9b6dc81ac253eab98e06138a22f,Merge branch 'main' into v5,examples/demo/src/components/Details.jsx,,"-        <a href=""https://docs.pmnd.rs/zustand"" children=""Documentation"" />
-        <a href=""https://github.com/pmndrs/zustand"" children=""Github"" />
+        <a href=""https://docs.pmnd.rs/zustand"">Documentation</a>
+        <a href=""https://github.com/pmndrs/zustand"">Github</a>
-        <a href=""https://github.com/pmndrs/zustand/tree/main/examples/demo"" className=""bottom-right"" children=""<Source />"" />
-        <a href=""https://www.instagram.com/tina.henschel/"" className=""bottom-left"" children=""Illustrations @ Tina Henschel"" />
+        <a href=""https://github.com/pmndrs/zustand/tree/main/examples/demo"" className=""bottom-right"">
+          {'<Source />'}
+        </a>
+        <a href=""https://www.instagram.com/tina.henschel/"" className=""bottom-left"">
+          Illustrations @ Tina Henschel
+        </a>","-        <a href=""https://docs.pmnd.rs/zustand"" children=""Documentation"" />
-        <a href=""https://github.com/pmndrs/zustand"" children=""Github"" />
+        <a href=""https://docs.pmnd.rs/zustand"">Documentation</a>
+        <a href=""https://github.com/pmndrs/zustand"">Github</a>
-        <a href=""https://github.com/pmndrs/zustand/tree/main/examples/demo"" className=""bottom-right"" children=""<Source />"" />
-        <a href=""https://www.instagram.com/tina.henschel/"" className=""bottom-left"" children=""Illustrations @ Tina Henschel"" />
+        <a href=""https://github.com/pmndrs/zustand/tree/main/examples/demo"" className=""bottom-right"">
+          {'<Source />'}
+        </a>
+        <a href=""https://www.instagram.com/tina.henschel/"" className=""bottom-left"">
+          Illustrations @ Tina Henschel
+        </a>"
pmndrs_zustand,a379a958b620a9b6dc81ac253eab98e06138a22f,Merge branch 'main' into v5,examples/demo/src/components/Fireflies.jsx,,"-import React, { useRef, useMemo } from 'react'
+import { useRef, useMemo } from 'react'
-function Fatline({ curve, width, color }) {
+function Fatline({ curve, color }) {
-      new Array(count).fill().map((_, index) => {
+      new Array(count).fill().map(() => {","-import React, { useRef, useMemo } from 'react'
+import { useRef, useMemo } from 'react'
-function Fatline({ curve, width, color }) {
+function Fatline({ curve, color }) {
-      new Array(count).fill().map((_, index) => {
+      new Array(count).fill().map(() => {"
pmndrs_zustand,a379a958b620a9b6dc81ac253eab98e06138a22f,Merge branch 'main' into v5,examples/demo/src/components/Scene.jsx,,"-import React, { useRef, useState, useLayoutEffect } from 'react'
+import { memo, useRef, useState, useLayoutEffect } from 'react'
-  }, [])
+  }, [children])","-import React, { useRef, useState, useLayoutEffect } from 'react'
+import { memo, useRef, useState, useLayoutEffect } from 'react'
-  }, [])
+  }, [children])"
pmndrs_zustand,a379a958b620a9b6dc81ac253eab98e06138a22f,Merge branch 'main' into v5,examples/demo/src/materials/layerMaterial.js,,"-      }      
+      }
-      #include <encodings_fragment>
+      #include <colorspace_fragment>","-      }      
+      }
-      #include <encodings_fragment>
+      #include <colorspace_fragment>"
pmndrs_zustand,a379a958b620a9b6dc81ac253eab98e06138a22f,Merge branch 'main' into v5,package.json,"-  ""version"": ""4.5.2"",
+  ""version"": ""5.0.0-beta.0"",
+  ""publishConfig"": {
+    ""tag"": ""next""
+  },
-    ""<4.0"": {
+    "">=4.5"": {
-        ""ts3.4/*""
+        ""esm/*""
-        ""ts3.4/*""
+        ""*""
+      ]
+    },
+    ""*"": {
+      ""esm/*"": [
+        ""ts_version_4.5_and_above_is_required.d.ts""
+      ],
+      ""*"": [
+        ""ts_version_4.5_and_above_is_required.d.ts""
-  ""files"": [
-    ""**""
-  ],
-      ""module"": {
-        ""types"": ""./esm/index.d.ts"",
-        ""default"": ""./esm/index.js""
-      },
-    ""./vanilla"": {
+    ""./*"": {
-        ""types"": ""./esm/vanilla.d.mts"",
-        ""default"": ""./esm/vanilla.mjs""
-      },
-      ""module"": {
-        ""types"": ""./esm/vanilla.d.ts"",
-        ""default"": ""./esm/vanilla.js""
+        ""types"": ""./esm/*.d.mts"",
+        ""default"": ""./esm/*.mjs""
-        ""types"": ""./vanilla.d.ts"",
-        ""default"": ""./vanilla.js""
-      }
-    },
-    ""./middleware"": {
-      ""import"": {
-        ""types"": ""./esm/middleware.d.mts"",
-        ""default"": ""./esm/middleware.mjs""
-      },
-      ""module"": {
-        ""types"": ""./esm/middleware.d.ts"",
-        ""default"": ""./esm/middleware.js""
-      },
-      ""default"": {
-        ""types"": ""./middleware.d.ts"",
-        ""default"": ""./middleware.js""
-      }
-    },
-    ""./middleware/immer"": {
-      ""import"": {
-        ""types"": ""./esm/middleware/immer.d.mts"",
-        ""default"": ""./esm/middleware/immer.mjs""
-      },
-      ""module"": {
-        ""types"": ""./esm/middleware/immer.d.ts"",
-        ""default"": ""./esm/middleware/immer.js""
-      },
-      ""default"": {
-        ""types"": ""./middleware/immer.d.ts"",
-        ""default"": ""./middleware/immer.js""
-      }
-    },
-    ""./shallow"": {
-      ""import"": {
-        ""types"": ""./esm/shallow.d.mts"",
-        ""default"": ""./esm/shallow.mjs""
-      },
-      ""module"": {
-        ""types"": ""./esm/shallow.d.ts"",
-        ""default"": ""./esm/shallow.js""
-      },
-      ""default"": {
-        ""types"": ""./shallow.d.ts"",
-        ""default"": ""./shallow.js""
-      }
-    },
-    ""./vanilla/shallow"": {
-      ""import"": {
-        ""types"": ""./esm/vanilla/shallow.d.mts"",
-        ""default"": ""./esm/vanilla/shallow.mjs""
-      },
-      ""module"": {
-        ""types"": ""./esm/vanilla/shallow.d.ts"",
-        ""default"": ""./esm/vanilla/shallow.js""
-      },
-      ""default"": {
-        ""types"": ""./vanilla/shallow.d.ts"",
-        ""default"": ""./vanilla/shallow.js""
-      }
-    },
-    ""./react/shallow"": {
-      ""import"": {
-        ""types"": ""./esm/react/shallow.d.mts"",
-        ""default"": ""./esm/react/shallow.mjs""
-      },
-      ""module"": {
-        ""types"": ""./esm/react/shallow.d.ts"",
-        ""default"": ""./esm/react/shallow.js""
-      },
-      ""default"": {
-        ""types"": ""./react/shallow.d.ts"",
-        ""default"": ""./react/shallow.js""
-      }
-    },
-    ""./traditional"": {
-      ""import"": {
-        ""types"": ""./esm/traditional.d.mts"",
-        ""default"": ""./esm/traditional.mjs""
-      },
-      ""module"": {
-        ""types"": ""./esm/traditional.d.ts"",
-        ""default"": ""./esm/traditional.js""
-      },
-      ""default"": {
-        ""types"": ""./traditional.d.ts"",
-        ""default"": ""./traditional.js""
-      }
-    },
-    ""./context"": {
-      ""import"": {
-        ""types"": ""./esm/context.d.mts"",
-        ""default"": ""./esm/context.mjs""
-      },
-      ""module"": {
-        ""types"": ""./esm/context.d.ts"",
-        ""default"": ""./esm/context.js""
-      },
-      ""default"": {
-        ""types"": ""./context.d.ts"",
-        ""default"": ""./context.js""
+        ""types"": ""./*.d.ts"",
+        ""default"": ""./*.js""
+  ""files"": [
+    ""**""
+  ],
+    ""build:react"": ""rollup -c --config-react"",
-    ""build:context"": ""rollup -c --config-context"",
-    ""postbuild"": ""pnpm patch-d-ts && pnpm copy && pnpm patch-esm-ts"",
+    ""postbuild"": ""pnpm patch-d-ts && pnpm copy && pnpm patch-old-ts && pnpm patch-esm-ts"",
-    ""copy"": ""shx cp -r dist/src/* dist/esm && shx cp -r dist/src/* dist && shx rm -rf dist/src && shx rm -rf dist/{src,tests} && downlevel-dts dist dist/ts3.4 && shx cp package.json readme.md LICENSE dist && json -I -f dist/package.json -e \""this.private=false; this.devDependencies=undefined; this.optionalDependencies=undefined; this.scripts=undefined; this.prettier=undefined;\"""",
-    ""patch-esm-ts"": ""node -e \""require('shelljs').find('dist/esm/**/*.d.ts').forEach(f=>{var f2=f.replace(/\\.ts$/,'.mts');require('fs').copyFileSync(f,f2);require('shelljs').sed('-i',/ from '(\\.[^']+)';$/,' from \\'\\$1.mjs\\';',f2);require('shelljs').sed('-i',/^declare module '(\\.[^']+)'/,'declare module \\'\\$1.mjs\\'',f2)})\""""
+    ""copy"": ""shx cp -r dist/src/* dist/esm && shx cp -r dist/src/* dist && shx rm -rf dist/src && shx rm -rf dist/{src,tests} && shx cp package.json readme.md LICENSE dist && json -I -f dist/package.json -e \""this.private=false; this.devDependencies=undefined; this.optionalDependencies=undefined; this.scripts=undefined; this.prettier=undefined;\"""",
+    ""patch-old-ts"": ""shx touch dist/ts_version_4.5_and_above_is_required.d.ts"",
+    ""patch-esm-ts"": ""node -e \""require('shelljs').find('dist/esm/**/*.d.ts').forEach(f=>{var f2=f.replace(/\\.ts$/,'.mts');require('fs').renameSync(f,f2);require('shelljs').sed('-i',/ from '(\\.[^']+)';$/,' from \\'\\$1.mjs\\';',f2);require('shelljs').sed('-i',/^declare module '(\\.[^']+)'/,'declare module \\'\\$1.mjs\\'',f2)})\""""
-    ""node"": "">=12.7.0""
+    ""node"": "">=12.20.0""
-  ""dependencies"": {
-    ""use-sync-external-store"": ""1.2.0""
-  },
-    ""@babel/core"": ""^7.24.6"",
-    ""@babel/plugin-external-helpers"": ""^7.24.6"",
-    ""@babel/plugin-transform-react-jsx"": ""^7.24.6"",
-    ""@babel/plugin-transform-runtime"": ""^7.24.6"",
-    ""@babel/plugin-transform-typescript"": ""^7.24.6"",
-    ""@babel/preset-env"": ""^7.24.6"",
-    ""@rollup/plugin-babel"": ""^6.0.4"",
-    ""@rollup/plugin-terser"": ""^0.4.4"",
-    ""downlevel-dts"": ""^0.11.0"",
+    ""use-sync-external-store"": ""^1.2.2"",
-    ""@types/react"": "">=16.8"",
+    ""@types/react"": "">=18.0.0"",
-    ""react"": "">=16.8""
+    ""react"": "">=18.0.0"",
+    ""use-sync-external-store"": "">=1.2.0""
+    },
+    ""use-sync-external-store"": {
+      ""optional"": true","-  ""version"": ""4.5.2"",
+  ""version"": ""4.5.3"",
-    ""@babel/core"": ""^7.24.6"",
-    ""@babel/plugin-external-helpers"": ""^7.24.6"",
-    ""@babel/plugin-transform-react-jsx"": ""^7.24.6"",
-    ""@babel/plugin-transform-runtime"": ""^7.24.6"",
-    ""@babel/plugin-transform-typescript"": ""^7.24.6"",
-    ""@babel/preset-env"": ""^7.24.6"",
+    ""@babel/core"": ""^7.24.7"",
+    ""@babel/plugin-external-helpers"": ""^7.24.7"",
+    ""@babel/plugin-transform-react-jsx"": ""^7.24.7"",
+    ""@babel/plugin-transform-runtime"": ""^7.24.7"",
+    ""@babel/plugin-transform-typescript"": ""^7.24.7"",
+    ""@babel/preset-env"": ""^7.24.7"",
-    ""@rollup/plugin-replace"": ""^5.0.6"",
+    ""@rollup/plugin-replace"": ""^5.0.7"",
-    ""@types/node"": ""^20.14.1"",
+    ""@types/node"": ""^20.14.9"",
-    ""@typescript-eslint/eslint-plugin"": ""^7.12.0"",
-    ""@typescript-eslint/parser"": ""^7.12.0"",
+    ""@typescript-eslint/eslint-plugin"": ""^7.14.1"",
+    ""@typescript-eslint/parser"": ""^7.14.1"",
-    ""esbuild"": ""^0.21.4"",
+    ""esbuild"": ""^0.21.5"",
-    ""eslint-plugin-react"": ""^7.34.2"",
+    ""eslint-plugin-react"": ""^7.34.3"",
+    ""eslint-plugin-react-compiler"": ""0.0.0-experimental-0998c1e-20240625"",
-    ""prettier"": ""^3.3.0"",
-    ""react"": ""^19.0.0-rc.0"",
-    ""react-dom"": ""^19.0.0-rc.0"",
+    ""prettier"": ""^3.3.2"",
+    ""react"": ""19.0.0-rc.0"",
+    ""react-dom"": ""19.0.0-rc.0"",
-    ""typescript"": ""^5.4.5"",
+    ""typescript"": ""^5.5.2"",","-  ""version"": ""4.5.2"",
+  ""version"": ""5.0.0-beta.0"",
+  ""publishConfig"": {
+    ""tag"": ""next""
+  },
-    ""<4.0"": {
+    "">=4.5"": {
-        ""ts3.4/*""
+        ""esm/*""
-        ""ts3.4/*""
+        ""*""
+      ]
+    },
+    ""*"": {
+      ""esm/*"": [
+        ""ts_version_4.5_and_above_is_required.d.ts""
+      ],
+      ""*"": [
+        ""ts_version_4.5_and_above_is_required.d.ts""
-  ""files"": [
-    ""**""
-  ],
-      ""module"": {
-        ""types"": ""./esm/index.d.ts"",
-        ""default"": ""./esm/index.js""
-      },
-    ""./vanilla"": {
+    ""./*"": {
-        ""types"": ""./esm/vanilla.d.mts"",
-        ""default"": ""./esm/vanilla.mjs""
-      },
-      ""module"": {
-        ""types"": ""./esm/vanilla.d.ts"",
-        ""default"": ""./esm/vanilla.js""
+        ""types"": ""./esm/*.d.mts"",
+        ""default"": ""./esm/*.mjs""
-        ""types"": ""./vanilla.d.ts"",
-        ""default"": ""./vanilla.js""
-      }
-    },
-    ""./middleware"": {
-      ""import"": {
-        ""types"": ""./esm/middleware.d.mts"",
-        ""default"": ""./esm/middleware.mjs""
-      },
-      ""module"": {
-        ""types"": ""./esm/middleware.d.ts"",
-        ""default"": ""./esm/middleware.js""
-      },
-      ""default"": {
-        ""types"": ""./middleware.d.ts"",
-        ""default"": ""./middleware.js""
-      }
-    },
-    ""./middleware/immer"": {
-      ""import"": {
-        ""types"": ""./esm/middleware/immer.d.mts"",
-        ""default"": ""./esm/middleware/immer.mjs""
-      },
-      ""module"": {
-        ""types"": ""./esm/middleware/immer.d.ts"",
-        ""default"": ""./esm/middleware/immer.js""
-      },
-      ""default"": {
-        ""types"": ""./middleware/immer.d.ts"",
-        ""default"": ""./middleware/immer.js""
-      }
-    },
-    ""./shallow"": {
-      ""import"": {
-        ""types"": ""./esm/shallow.d.mts"",
-        ""default"": ""./esm/shallow.mjs""
-      },
-      ""module"": {
-        ""types"": ""./esm/shallow.d.ts"",
-        ""default"": ""./esm/shallow.js""
-      },
-      ""default"": {
-        ""types"": ""./shallow.d.ts"",
-        ""default"": ""./shallow.js""
-      }
-    },
-    ""./vanilla/shallow"": {
-      ""import"": {
-        ""types"": ""./esm/vanilla/shallow.d.mts"",
-        ""default"": ""./esm/vanilla/shallow.mjs""
-      },
-      ""module"": {
-        ""types"": ""./esm/vanilla/shallow.d.ts"",
-        ""default"": ""./esm/vanilla/shallow.js""
-      },
-      ""default"": {
-        ""types"": ""./vanilla/shallow.d.ts"",
-        ""default"": ""./vanilla/shallow.js""
-      }
-    },
-    ""./react/shallow"": {
-      ""import"": {
-        ""types"": ""./esm/react/shallow.d.mts"",
-        ""default"": ""./esm/react/shallow.mjs""
-      },
-      ""module"": {
-        ""types"": ""./esm/react/shallow.d.ts"",
-        ""default"": ""./esm/react/shallow.js""
-      },
-      ""default"": {
-        ""types"": ""./react/shallow.d.ts"",
-        ""default"": ""./react/shallow.js""
-      }
-    },
-    ""./traditional"": {
-      ""import"": {
-        ""types"": ""./esm/traditional.d.mts"",
-        ""default"": ""./esm/traditional.mjs""
-      },
-      ""module"": {
-        ""types"": ""./esm/traditional.d.ts"",
-        ""default"": ""./esm/traditional.js""
-      },
-      ""default"": {
-        ""types"": ""./traditional.d.ts"",
-        ""default"": ""./traditional.js""
-      }
-    },
-    ""./context"": {
-      ""import"": {
-        ""types"": ""./esm/context.d.mts"",
-        ""default"": ""./esm/context.mjs""
-      },
-      ""module"": {
-        ""types"": ""./esm/context.d.ts"",
-        ""default"": ""./esm/context.js""
-      },
-      ""default"": {
-        ""types"": ""./context.d.ts"",
-        ""default"": ""./context.js""
+        ""types"": ""./*.d.ts"",
+        ""default"": ""./*.js""
+  ""files"": [
+    ""**""
+  ],
+    ""build:react"": ""rollup -c --config-react"",
-    ""build:context"": ""rollup -c --config-context"",
-    ""postbuild"": ""pnpm patch-d-ts && pnpm copy && pnpm patch-esm-ts"",
+    ""postbuild"": ""pnpm patch-d-ts && pnpm copy && pnpm patch-old-ts && pnpm patch-esm-ts"",
-    ""copy"": ""shx cp -r dist/src/* dist/esm && shx cp -r dist/src/* dist && shx rm -rf dist/src && shx rm -rf dist/{src,tests} && downlevel-dts dist dist/ts3.4 && shx cp package.json readme.md LICENSE dist && json -I -f dist/package.json -e \""this.private=false; this.devDependencies=undefined; this.optionalDependencies=undefined; this.scripts=undefined; this.prettier=undefined;\"""",
-    ""patch-esm-ts"": ""node -e \""require('shelljs').find('dist/esm/**/*.d.ts').forEach(f=>{var f2=f.replace(/\\.ts$/,'.mts');require('fs').copyFileSync(f,f2);require('shelljs').sed('-i',/ from '(\\.[^']+)';$/,' from \\'\\$1.mjs\\';',f2);require('shelljs').sed('-i',/^declare module '(\\.[^']+)'/,'declare module \\'\\$1.mjs\\'',f2)})\""""
+    ""copy"": ""shx cp -r dist/src/* dist/esm && shx cp -r dist/src/* dist && shx rm -rf dist/src && shx rm -rf dist/{src,tests} && shx cp package.json readme.md LICENSE dist && json -I -f dist/package.json -e \""this.private=false; this.devDependencies=undefined; this.optionalDependencies=undefined; this.scripts=undefined; this.prettier=undefined;\"""",
+    ""patch-old-ts"": ""shx touch dist/ts_version_4.5_and_above_is_required.d.ts"",
+    ""patch-esm-ts"": ""node -e \""require('shelljs').find('dist/esm/**/*.d.ts').forEach(f=>{var f2=f.replace(/\\.ts$/,'.mts');require('fs').renameSync(f,f2);require('shelljs').sed('-i',/ from '(\\.[^']+)';$/,' from \\'\\$1.mjs\\';',f2);require('shelljs').sed('-i',/^declare module '(\\.[^']+)'/,'declare module \\'\\$1.mjs\\'',f2)})\""""
-    ""node"": "">=12.7.0""
+    ""node"": "">=12.20.0""
-  ""dependencies"": {
-    ""use-sync-external-store"": ""1.2.0""
-  },
-    ""@babel/core"": ""^7.24.6"",
-    ""@babel/plugin-external-helpers"": ""^7.24.6"",
