repo,commit,commit_msg,file,left_diff,right_diff,merged_diff
-    const defaultValueFunc = typeof def === ""function"" ? def : () => def;
+    const catchValueFunc = typeof def === ""function"" ? def : () => def;
+      ...processCreateParams(this._def),
-      defaultValue: defaultValueFunc,
+      catchValue: catchValueFunc,
-  /^(([^<>()[\]\.,;:\s@\""]+(\.[^<>()[\]\.,;:\s@\""]+)*)|(\"".+\""))@(([^<>()[\]\.,;:\s@\""]+\.)+[^<>()[\]\.,;:\s@\""]{2,})$/i;
+  /^(([^<>()[\].,;:\s@""]+(\.[^<>()[\].,;:\s@""]+)*)|("".+""))@((?!-)([^<>()[\].,;:\s@""]+\.)+[^<>()[\].,;:\s@""]{1,})[^-<>()[\].,;:\s@""]$/i;
-        `^\\d{4}-\\d{2}-\\d{2}T\\d{2}:\\d{2}:\\d{2}\\.\\d{${args.precision}}(([+-]\\d{2}:\\d{2})|Z)$`
+        `^\\d{4}-\\d{2}-\\d{2}T\\d{2}:\\d{2}:\\d{2}\\.\\d{${args.precision}}(([+-]\\d{2}:?\\d{2})|Z)$`
-        `^\\d{4}-\\d{2}-\\d{2}T\\d{2}:\\d{2}:\\d{2}(([+-]\\d{2}:\\d{2})|Z)$`
+        `^\\d{4}-\\d{2}-\\d{2}T\\d{2}:\\d{2}:\\d{2}(([+-]\\d{2}:?\\d{2})|Z)$`
-        `^\\d{4}-\\d{2}-\\d{2}T\\d{2}:\\d{2}:\\d{2}(\\.\\d+)?(([+-]\\d{2}:\\d{2})|Z)$`
+        `^\\d{4}-\\d{2}-\\d{2}T\\d{2}:\\d{2}:\\d{2}(\\.\\d+)?(([+-]\\d{2}:?\\d{2})|Z)$`
-    return !!this._def.checks.find((ch) => ch.kind === ""int"");
+    return !!this._def.checks.find(
+      (ch) =>
+        ch.kind === ""int"" ||
+        (ch.kind === ""multipleOf"" && util.isInteger(ch.value))
+    );
+  }
+
+  get isFinite() {
+    let max: number | null = null,
+      min: number | null = null;
+    for (const ch of this._def.checks) {
+      if (
+        ch.kind === ""finite"" ||
+        ch.kind === ""int"" ||
+        ch.kind === ""multipleOf""
+      ) {
+        return true;
+      } else if (ch.kind === ""min"") {
+        if (min === null || ch.value > min) min = ch.value;
+      } else if (ch.kind === ""max"") {
+        if (max === null || ch.value < max) max = ch.value;
+      }
+    }
+    return Number.isFinite(min) && Number.isFinite(max);
-        (ctx.data as any[]).map((item, i) => {
+        ([...ctx.data] as any[]).map((item, i) => {
-    const result = (ctx.data as any[]).map((item, i) => {
+    const result = ([...ctx.data] as any[]).map((item, i) => {
-    const items = (ctx.data as any[])
+    const items = ([...ctx.data] as any[])
-export interface ZodCatchDef<T extends ZodTypeAny = ZodTypeAny>
-  extends ZodTypeDef {
+export interface ZodCatchDef<
+  T extends ZodTypeAny = ZodTypeAny,
+  C extends T[""_input""] = T[""_input""]
+> extends ZodTypeDef {
-  defaultValue: () => T[""_input""];
+  catchValue: () => C;
-  util.noUndefined<T[""_output""]>,
+  T[""_output""],
-  T[""_input""] | undefined
+  T[""_input""]
-            result.status === ""valid"" ? result.value : this._def.defaultValue(),
+            result.status === ""valid"" ? result.value : this._def.catchValue(),
-          result.status === ""valid"" ? result.value : this._def.defaultValue(),
+          result.status === ""valid"" ? result.value : this._def.catchValue(),
-  removeDefault() {
+  removeCatch() {
-      default: T[""_input""] | (() => T[""_input""]);
+      catch: T[""_output""] | (() => T[""_output""]);
-      defaultValue:
-        typeof params.default === ""function""
-          ? params.default
-          : () => params.default,
+      catchValue:
+        typeof params.catch === ""function"" ? params.catch : () => params.catch,","-  nullish(): ZodNullable<ZodOptional<this>> {
-    return this.optional().nullable();
+  nullish(): ZodOptional<ZodNullable<this>> {
+    return this.nullable().optional();","-    return ZodOptional.create(this) as any;
+    return ZodOptional.create(this, this._def) as any;
-    return ZodNullable.create(this) as any;
-  }
-  nullish(): ZodNullable<ZodOptional<this>> {
-    return this.optional().nullable();
+    return ZodNullable.create(this, this._def) as any;
+  }
+  nullish(): ZodOptional<ZodNullable<this>> {
+    return this.nullable().optional();
-    return ZodArray.create(this);
+    return ZodArray.create(this, this._def);
-    return ZodPromise.create(this);
+    return ZodPromise.create(this, this._def);
-    return ZodUnion.create([this, option]) as any;
+    return ZodUnion.create([this, option], this._def) as any;
-    return ZodIntersection.create(this, incoming);
+    return ZodIntersection.create(this, incoming, this._def);
+      ...processCreateParams(this._def),
+      ...processCreateParams(this._def),
-      ...processCreateParams(undefined),
-    });
-  }
-  catch(def: Input): ZodCatch<this>;
-  catch(def: () => Input): ZodCatch<this>;
+      ...processCreateParams(this._def),
+    });
+  }
+
+  catch(def: Output): ZodCatch<this>;
+  catch(def: () => Output): ZodCatch<this>;
-    const defaultValueFunc = typeof def === ""function"" ? def : () => def;
+    const catchValueFunc = typeof def === ""function"" ? def : () => def;
+      ...processCreateParams(this._def),
-      defaultValue: defaultValueFunc,
+      catchValue: catchValueFunc,
-  /^(([^<>()[\]\.,;:\s@\""]+(\.[^<>()[\]\.,;:\s@\""]+)*)|(\"".+\""))@(([^<>()[\]\.,;:\s@\""]+\.)+[^<>()[\]\.,;:\s@\""]{2,})$/i;
+  /^(([^<>()[\].,;:\s@""]+(\.[^<>()[\].,;:\s@""]+)*)|("".+""))@((?!-)([^<>()[\].,;:\s@""]+\.)+[^<>()[\].,;:\s@""]{1,})[^-<>()[\].,;:\s@""]$/i;
-        `^\\d{4}-\\d{2}-\\d{2}T\\d{2}:\\d{2}:\\d{2}\\.\\d{${args.precision}}(([+-]\\d{2}:\\d{2})|Z)$`
+        `^\\d{4}-\\d{2}-\\d{2}T\\d{2}:\\d{2}:\\d{2}\\.\\d{${args.precision}}(([+-]\\d{2}:?\\d{2})|Z)$`
-        `^\\d{4}-\\d{2}-\\d{2}T\\d{2}:\\d{2}:\\d{2}(([+-]\\d{2}:\\d{2})|Z)$`
+        `^\\d{4}-\\d{2}-\\d{2}T\\d{2}:\\d{2}:\\d{2}(([+-]\\d{2}:?\\d{2})|Z)$`
-        `^\\d{4}-\\d{2}-\\d{2}T\\d{2}:\\d{2}:\\d{2}(\\.\\d+)?(([+-]\\d{2}:\\d{2})|Z)$`
+        `^\\d{4}-\\d{2}-\\d{2}T\\d{2}:\\d{2}:\\d{2}(\\.\\d+)?(([+-]\\d{2}:?\\d{2})|Z)$`
-    return !!this._def.checks.find((ch) => ch.kind === ""int"");
+    return !!this._def.checks.find(
+      (ch) =>
+        ch.kind === ""int"" ||
+        (ch.kind === ""multipleOf"" && util.isInteger(ch.value))
+    );
+  }
+
+  get isFinite() {
+    let max: number | null = null,
+      min: number | null = null;
+    for (const ch of this._def.checks) {
+      if (
+        ch.kind === ""finite"" ||
+        ch.kind === ""int"" ||
+        ch.kind === ""multipleOf""
+      ) {
+        return true;
+      } else if (ch.kind === ""min"") {
+        if (min === null || ch.value > min) min = ch.value;
+      } else if (ch.kind === ""max"") {
+        if (max === null || ch.value < max) max = ch.value;
+      }
+    }
+    return Number.isFinite(min) && Number.isFinite(max);
-        (ctx.data as any[]).map((item, i) => {
+        ([...ctx.data] as any[]).map((item, i) => {
-    const result = (ctx.data as any[]).map((item, i) => {
+    const result = ([...ctx.data] as any[]).map((item, i) => {
-    const items = (ctx.data as any[])
+    const items = ([...ctx.data] as any[])
-export interface ZodCatchDef<T extends ZodTypeAny = ZodTypeAny>
-  extends ZodTypeDef {
+export interface ZodCatchDef<
+  T extends ZodTypeAny = ZodTypeAny,
+  C extends T[""_input""] = T[""_input""]
+> extends ZodTypeDef {
-  defaultValue: () => T[""_input""];
+  catchValue: () => C;
-  util.noUndefined<T[""_output""]>,
+  T[""_output""],
-  T[""_input""] | undefined
+  T[""_input""]
-            result.status === ""valid"" ? result.value : this._def.defaultValue(),
+            result.status === ""valid"" ? result.value : this._def.catchValue(),
-          result.status === ""valid"" ? result.value : this._def.defaultValue(),
+          result.status === ""valid"" ? result.value : this._def.catchValue(),
-  removeDefault() {
+  removeCatch() {
-      default: T[""_input""] | (() => T[""_input""]);
+      catch: T[""_output""] | (() => T[""_output""]);
-      defaultValue:
-        typeof params.default === ""function""
-          ? params.default
-          : () => params.default,
+      catchValue:
+        typeof params.catch === ""function"" ? params.catch : () => params.catch,"
colinhacks_zod,157f8c560a551b65148aed0b419513993badfb82,Merge pull request #1057 from tmcw/faster-extra-keys  Faster extra keys detection,deno/lib/types.ts,"-        typeCache: typeof Map !== ""undefined"" ? new Map() : undefined,
-        typeCache: typeof Map !== ""undefined"" ? new Map() : undefined,","-    const dataKeys = util.objectKeys(ctx.data);
-    const extraKeys = dataKeys.filter((k) => !shapeKeys.includes(k));
+    const extraKeys: string[] = [];
+    for (const key in ctx.data) {
+      if (!shapeKeys.includes(key)) {
+        extraKeys.push(key);
+      }
+    }","-        typeCache: typeof Map !== ""undefined"" ? new Map() : undefined,
-        typeCache: typeof Map !== ""undefined"" ? new Map() : undefined,
-    const dataKeys = util.objectKeys(ctx.data);
-    const extraKeys = dataKeys.filter((k) => !shapeKeys.includes(k));
+    const extraKeys: string[] = [];
+    for (const key in ctx.data) {
+      if (!shapeKeys.includes(key)) {
+        extraKeys.push(key);
+      }
+    }"
colinhacks_zod,157f8c560a551b65148aed0b419513993badfb82,Merge pull request #1057 from tmcw/faster-extra-keys  Faster extra keys detection,src/types.ts,"-        typeCache: typeof Map !== ""undefined"" ? new Map() : undefined,
-        typeCache: typeof Map !== ""undefined"" ? new Map() : undefined,","-    const dataKeys = util.objectKeys(ctx.data);
-    const extraKeys = dataKeys.filter((k) => !shapeKeys.includes(k));
+    const extraKeys: string[] = [];
+    for (const key in ctx.data) {
+      if (!shapeKeys.includes(key)) {
+        extraKeys.push(key);
+      }
+    }","-        typeCache: typeof Map !== ""undefined"" ? new Map() : undefined,
-        typeCache: typeof Map !== ""undefined"" ? new Map() : undefined,
-    const dataKeys = util.objectKeys(ctx.data);
-    const extraKeys = dataKeys.filter((k) => !shapeKeys.includes(k));
+    const extraKeys: string[] = [];
+    for (const key in ctx.data) {
+      if (!shapeKeys.includes(key)) {
+        extraKeys.push(key);
+      }
+    }"
colinhacks_zod,acba037863914eb1e83521ea626715fb0f0c7a79,Merge pull request #1023 from tmcw/remove-typecache  Remove typeCache,deno/lib/types.ts,"+  | ZodDiscriminatedUnion<any, any, any>","-        parsedType: getParsedType(input.data, input.parent.typeCache),
+        parsedType: getParsedType(input.data),
-      typeCache: typeof Map !== ""undefined"" ? new Map() : undefined,
-      typeCache: typeof Map !== ""undefined"" ? new Map() : undefined,","-        parsedType: getParsedType(input.data, input.parent.typeCache),
+        parsedType: getParsedType(input.data),
-      typeCache: typeof Map !== ""undefined"" ? new Map() : undefined,
-      typeCache: typeof Map !== ""undefined"" ? new Map() : undefined,
+  | ZodDiscriminatedUnion<any, any, any>"
colinhacks_zod,acba037863914eb1e83521ea626715fb0f0c7a79,Merge pull request #1023 from tmcw/remove-typecache  Remove typeCache,src/types.ts,"+  | ZodDiscriminatedUnion<any, any, any>","-        parsedType: getParsedType(input.data, input.parent.typeCache),
+        parsedType: getParsedType(input.data),
-      typeCache: typeof Map !== ""undefined"" ? new Map() : undefined,
-      typeCache: typeof Map !== ""undefined"" ? new Map() : undefined,","-        parsedType: getParsedType(input.data, input.parent.typeCache),
+        parsedType: getParsedType(input.data),
-      typeCache: typeof Map !== ""undefined"" ? new Map() : undefined,
-      typeCache: typeof Map !== ""undefined"" ? new Map() : undefined,
+  | ZodDiscriminatedUnion<any, any, any>"
colinhacks_zod,66cbfe092fc06f5efed85ddbac2fa9bf2541ccc1,Merge pull request #752 from Meraki-Solutions/partial-records  Records should be partial so we're not required to use all keys,src/types.ts,"+import { Primitive } from ""./helpers/typeAliases"";
-export type { TypeOf as infer };
+
+type allKeys<T> = T extends any ? keyof T : never;
+export type TypeOfFlattenedError<
+  T extends ZodType<any, any, any>,
+  U = string
+> = {
+  formErrors: U[];
+  fieldErrors: {
+    [P in allKeys<TypeOf<T>>]?: U[];
+  };
+};
+export type TypeOfFormErrors<
+  T extends ZodType<any, any, any>
+> = TypeOfFlattenedError<T>;
+export type {
+  TypeOf as infer,
+  TypeOfFlattenedError as inferFlattenedErrors,
+  TypeOfFormErrors as inferFormErrors,
+};
-  if (params.errorMap && (params.invalid_type_error || params.required_error)) {
+  const { errorMap, invalid_type_error, required_error, description } = params;
+  if (errorMap && (invalid_type_error || required_error)) {
-  if (params.errorMap) return { errorMap: params.errorMap };
+  if (errorMap) return { errorMap: errorMap, description };
-    if (typeof ctx.data === ""undefined"" && params.required_error)
-      return { message: params.required_error };
+    if (typeof ctx.data === ""undefined"" && required_error)
+      return { message: required_error };
-  return { errorMap: customMap };
+  return { errorMap: customMap, description };
-      typeCache: new Map(),
+      typeCache: typeof Map !== ""undefined"" ? new Map() : undefined,
-      typeCache: new Map(),
+      typeCache: typeof Map !== ""undefined"" ? new Map() : undefined,
-      if (result instanceof Promise) {
+      if (typeof Promise !== ""undefined"" && result instanceof Promise) {
-    this.transform = this.transform.bind(this) as any;
+    this.parse = this.parse.bind(this);
+    this.safeParse = this.safeParse.bind(this);
+    this.parseAsync = this.parseAsync.bind(this);
+    this.safeParseAsync = this.safeParseAsync.bind(this);
+    this.spa = this.spa.bind(this);
+    this.refine = this.refine.bind(this);
+    this.refinement = this.refinement.bind(this);
+    this.superRefine = this.superRefine.bind(this);
+    this.optional = this.optional.bind(this);
+    this.nullable = this.nullable.bind(this);
+    this.nullish = this.nullish.bind(this);
+    this.array = this.array.bind(this);
+    this.promise = this.promise.bind(this);
+    this.or = this.or.bind(this);
+    this.and = this.and.bind(this);
+    this.transform = this.transform.bind(this);
+    this.describe = this.describe.bind(this);
+    this.isOptional = this.isOptional.bind(this);
+    this.isNullable = this.isNullable.bind(this);
-const uuidRegex = /^([a-f0-9]{8}-[a-f0-9]{4}-[1-5][a-f0-9]{3}-[89ab][a-f0-9]{3}-[a-f0-9]{12}|00000000-0000-0000-0000-000000000000)$/i;
+const uuidRegex = /^([a-f0-9]{8}-[a-f0-9]{4}-[1-5][a-f0-9]{3}-[a-f0-9]{4}-[a-f0-9]{12}|00000000-0000-0000-0000-000000000000)$/i;
+// https://stackoverflow.com/questions/3966484/why-does-modulus-operator-return-fractional-number-in-javascript/31711034#31711034
+function floatSafeRemainder(val: number, step: number) {
+  const valDecCount = (val.toString().split(""."")[1] || """").length;
+  const stepDecCount = (step.toString().split(""."")[1] || """").length;
+  const decCount = valDecCount > stepDecCount ? valDecCount : stepDecCount;
+  const valInt = parseInt(val.toFixed(decCount).replace(""."", """"));
+  const stepInt = parseInt(step.toFixed(decCount).replace(""."", """"));
+  return (valInt % stepInt) / Math.pow(10, decCount);
+}
+
-        if (ctx.data % check.value !== 0) {
+        if (floatSafeRemainder(ctx.data, check.value) !== 0) {
-      ...processCreateParams(params),
-  type requiredKeys<T extends object> = Exclude<keyof T, optionalKeys<T>>;
+  // type requiredKeys<T extends object> = Exclude<keyof T, optionalKeys<T>>;
+  type requiredKeys<T extends object> = {
+    [k in keyof T]: undefined extends T[k] ? never : k;
+  }[keyof T];
-export type Primitive = string | number | bigint | boolean | null | undefined;
-export type Scalars = Primitive | Primitive[];
-
-    const extraKeys = dataKeys.filter((k) => !(k in shape));
+    const extraKeys = dataKeys.filter((k) => !shapeKeys.includes(k));
-    const mergedShape = objectUtil.mergeShapes(
-      this._def.shape(),
-      merging._def.shape()
-    );
+    // const mergedShape = objectUtil.mergeShapes(
+    //   this._def.shape(),
+    //   merging._def.shape()
+    // );
-      shape: () => mergedShape,
+      shape: () =>
+        objectUtil.mergeShapes(this._def.shape(), merging._def.shape()),
-type ZodUnionOptions = [ZodTypeAny, ...ZodTypeAny[]];
+type ZodUnionOptions = Readonly<[ZodTypeAny, ...ZodTypeAny[]]>;
-  T extends ZodUnionOptions = [ZodTypeAny, ZodTypeAny, ...ZodTypeAny[]]
+  T extends ZodUnionOptions = Readonly<
+    [ZodTypeAny, ZodTypeAny, ...ZodTypeAny[]]
+  >
-  static create = <T extends [ZodTypeAny, ZodTypeAny, ...ZodTypeAny[]]>(
+  static create = <
+    T extends Readonly<[ZodTypeAny, ZodTypeAny, ...ZodTypeAny[]]>
+  >(
+}
+
+/////////////////////////////////////////////////////
+/////////////////////////////////////////////////////
+//////////                                 //////////
+//////////      ZodDiscriminatedUnion      //////////
+//////////                                 //////////
+/////////////////////////////////////////////////////
+/////////////////////////////////////////////////////
+
+export type ZodDiscriminatedUnionOption<
+  Discriminator extends string,
+  DiscriminatorValue extends Primitive
+> = ZodObject<
+  { [key in Discriminator]: ZodLiteral<DiscriminatorValue> } & ZodRawShape,
+  any,
+  any
+>;
+
+export interface ZodDiscriminatedUnionDef<
+  Discriminator extends string,
+  DiscriminatorValue extends Primitive,
+  Option extends ZodDiscriminatedUnionOption<Discriminator, DiscriminatorValue>
+> extends ZodTypeDef {
+  discriminator: Discriminator;
+  options: Map<DiscriminatorValue, Option>;
+  typeName: ZodFirstPartyTypeKind.ZodDiscriminatedUnion;
+}
+
+export class ZodDiscriminatedUnion<
+  Discriminator extends string,
+  DiscriminatorValue extends Primitive,
+  Option extends ZodDiscriminatedUnionOption<Discriminator, DiscriminatorValue>
+> extends ZodType<
+  Option[""_output""],
+  ZodDiscriminatedUnionDef<Discriminator, DiscriminatorValue, Option>,
+  Option[""_input""]
+> {
+  _parse(input: ParseInput): ParseReturnType<this[""_output""]> {
+    const { ctx } = this._processInputParams(input);
+
+    if (ctx.parsedType !== ZodParsedType.object) {
+      addIssueToContext(ctx, {
+        code: ZodIssueCode.invalid_type,
+        expected: ZodParsedType.object,
+        received: ctx.parsedType,
+      });
+      return INVALID;
+    }
+
+    const discriminator = this.discriminator;
+    const discriminatorValue: DiscriminatorValue = ctx.data[discriminator];
+    const option = this.options.get(discriminatorValue);
+
+    if (!option) {
+      addIssueToContext(ctx, {
+        code: ZodIssueCode.invalid_union_discriminator,
+        options: this.validDiscriminatorValues,
+        path: [discriminator],
+      });
+      return INVALID;
+    }
+
+    if (ctx.async) {
+      return option._parseAsync({
+        data: ctx.data,
+        path: ctx.path,
+        parent: ctx,
+      });
+    } else {
+      return option._parseSync({
+        data: ctx.data,
+        path: ctx.path,
+        parent: ctx,
+      });
+    }
+  }
+
+  get discriminator() {
+    return this._def.discriminator;
+  }
+
+  get validDiscriminatorValues() {
+    return Array.from(this.options.keys());
+  }
+
+  get options() {
+    return this._def.options;
+  }
+
+  /**
+   * The constructor of the discriminated union schema. Its behaviour is very similar to that of the normal z.union() constructor.
+   * However, it only allows a union of objects, all of which need to share a discriminator property. This property must
+   * have a different value for each object in the union.
+   * @param discriminator the name of the discriminator property
+   * @param types an array of object schemas
+   * @param params
+   */
+  static create<
+    Discriminator extends string,
+    DiscriminatorValue extends Primitive,
+    Types extends [
+      ZodDiscriminatedUnionOption<Discriminator, DiscriminatorValue>,
+      ZodDiscriminatedUnionOption<Discriminator, DiscriminatorValue>,
+      ...ZodDiscriminatedUnionOption<Discriminator, DiscriminatorValue>[]
+    ]
+  >(
+    discriminator: Discriminator,
+    types: Types,
+    params?: RawCreateParams
+  ): ZodDiscriminatedUnion<Discriminator, DiscriminatorValue, Types[number]> {
+    // Get all the valid discriminator values
+    const options: Map<DiscriminatorValue, Types[number]> = new Map();
+
+    try {
+      types.forEach((type) => {
+        const discriminatorValue = type.shape[discriminator].value;
+        options.set(discriminatorValue, type);
+      });
+    } catch (e) {
+      throw new Error(
+        ""The discriminator value could not be extracted from all the provided schemas""
+      );
+    }
+
+    // Assert that all the discriminator values are unique
+    if (options.size !== types.length) {
+      throw new Error(""Some of the discriminator values are not unique"");
+    }
+
+    return new ZodDiscriminatedUnion<
+      Discriminator,
+      DiscriminatorValue,
+      Types[number]
+    >({
+      typeName: ZodFirstPartyTypeKind.ZodDiscriminatedUnion,
+      discriminator,
+      options,
+      ...processCreateParams(params),
+    });
+  }
+  } else if (
+    aType === ZodParsedType.date &&
+    bType === ZodParsedType.date &&
+    +a === +b
+  ) {
+    return { valid: true, data: a };
+  minSize: { value: number; message?: string } | null;
+  maxSize: { value: number; message?: string } | null;
+    const def = this._def;
+
+    if (def.minSize !== null) {
+      if (ctx.data.size < def.minSize.value) {
+        addIssueToContext(ctx, {
+          code: ZodIssueCode.too_small,
+          minimum: def.minSize.value,
+          type: ""set"",
+          inclusive: true,
+          message: def.minSize.message,
+        });
+        status.dirty();
+      }
+    }
+
+    if (def.maxSize !== null) {
+      if (ctx.data.size > def.maxSize.value) {
+        addIssueToContext(ctx, {
+          code: ZodIssueCode.too_big,
+          maximum: def.maxSize.value,
+          type: ""set"",
+          inclusive: true,
+          message: def.maxSize.message,
+        });
+        status.dirty();
+      }
+    }
+
+  min(minSize: number, message?: errorUtil.ErrMessage): this {
+    return new ZodSet({
+      ...this._def,
+      minSize: { value: minSize, message: errorUtil.toString(message) },
+    }) as any;
+  }
+
+  max(maxSize: number, message?: errorUtil.ErrMessage): this {
+    return new ZodSet({
+      ...this._def,
+      maxSize: { value: maxSize, message: errorUtil.toString(message) },
+    }) as any;
+  }
+
+  size(size: number, message?: errorUtil.ErrMessage): this {
+    return this.min(size, message).max(size, message) as any;
+  }
+
+  nonempty(message?: errorUtil.ErrMessage): ZodSet<Value> {
+    return this.min(1, message) as any;
+  }
+
+      minSize: null,
+      maxSize: null,
-        expected: this._def.value as any,
-        received: ctx.data,
+        expected: getParsedType(this._def.value),
+        received: ctx.parsedType,
+/////////////////////////////////////////
+/////////////////////////////////////////
+//////////                     //////////
+//////////      ZodNaN         //////////
+//////////                     //////////
+/////////////////////////////////////////
+/////////////////////////////////////////
+
+export interface ZodNaNDef extends ZodTypeDef {
+  typeName: ZodFirstPartyTypeKind.ZodNaN;
+}
+
+export class ZodNaN extends ZodType<number, ZodNaNDef> {
+  _parse(input: ParseInput): ParseReturnType<any> {
+    const { status, ctx } = this._processInputParams(input);
+    if (ctx.parsedType !== ZodParsedType.nan) {
+      addIssueToContext(ctx, {
+        code: ZodIssueCode.invalid_type,
+        expected: ZodParsedType.nan,
+        received: ctx.parsedType,
+      });
+      return INVALID;
+    }
+
+    return { status: status.value, value: ctx.data };
+  }
+
+  static create = (params?: RawCreateParams): ZodNaN => {
+    return new ZodNaN({
+      typeName: ZodFirstPartyTypeKind.ZodNaN,
+      ...processCreateParams(params),
+    });
+  };
+}
+
+  ZodNaN = ""ZodNaN"",
+  ZodDiscriminatedUnion = ""ZodDiscriminatedUnion"",
+  | ZodNaN
+const nanType = ZodNaN.create;
+const discriminatedUnionType = ZodDiscriminatedUnion.create;
+  discriminatedUnionType as discriminatedUnion,
+  nanType as nan,","-  Record<Key[""_output""], Value[""_output""]>,
+  Partial<Record<Key[""_output""], Value[""_output""]>>,
-  Record<Key[""_input""], Value[""_input""]>
+  Partial<Record<Key[""_input""], Value[""_input""]>>","+import { Primitive } from ""./helpers/typeAliases"";
-export type { TypeOf as infer };
+
+type allKeys<T> = T extends any ? keyof T : never;
+export type TypeOfFlattenedError<
+  T extends ZodType<any, any, any>,
+  U = string
+> = {
+  formErrors: U[];
+  fieldErrors: {
+    [P in allKeys<TypeOf<T>>]?: U[];
+  };
+};
+export type TypeOfFormErrors<
+  T extends ZodType<any, any, any>
+> = TypeOfFlattenedError<T>;
+export type {
+  TypeOf as infer,
+  TypeOfFlattenedError as inferFlattenedErrors,
+  TypeOfFormErrors as inferFormErrors,
+};
-  if (params.errorMap && (params.invalid_type_error || params.required_error)) {
+  const { errorMap, invalid_type_error, required_error, description } = params;
+  if (errorMap && (invalid_type_error || required_error)) {
-  if (params.errorMap) return { errorMap: params.errorMap };
